Simulation Number,Story ID,Initial Framing,Input type,Mode,Role selection,Current Agent ID,Transferred From Agent ID,Role,Original Message,Message,Similarity To Previous,Global Similarity To Original,Sentiment Analysis,Propagation Depth
9,0,centre,headline,text,negative,32,10,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","At least 17 people lost their lives in a series of horrific and seemingly motiveless mass shootings that plagued the Fourth of July holiday, with a particularly devastating blow coming from the senseless murder of a 7-year-old innocent who met a tragically premature demise.",0.9039087891578674,0.7623632550239563,"{'label': 'negative', 'confidence': 0.9301050305366516}",4
9,0,centre,headline,text,negative,14,21,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A disturbing spike in violent crimes marred the Independence Day weekend nationwide, resulting in the unfortunate loss of at least 17 lives, with a heartbreaking toll falling on a 7-year-old innocent bystander.",0.838250994682312,0.6553119421005249,"{'label': 'negative', 'confidence': 0.9217877984046936}",5
9,0,centre,headline,text,negative,12,11,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The Fourth of July weekend was marred by a series of devastating and deadly incidents that resulted in at least 17 fatalities, a sobering reminder of the darker side of human nature that will likely leave many feeling traumatized and disturbed. One of those who lost their life in these heart-wrenching tragedies was a 7-year-old girl whose young existence was callously cut short in a senseless act that has left her community shattered by grief and struggling to come to terms with the loss.",0.9204872250556946,0.6612862944602966,"{'label': 'negative', 'confidence': 0.9140061140060425}",5
9,0,centre,headline,text,negative,13,11,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The Fourth of July weekend was marred by a series of devastating and deadly incidents that resulted in the loss of at least 17 lives, a grim toll that is likely to leave many people feeling traumatized. One of those who lost their life in these tragic events was a 7-year-old girl whose death came as a shocking and heart-wrenching blow, leaving her community shattered by grief and struggling to come to terms with the senseless tragedy.",0.957623302936554,0.6813803911209106,"{'label': 'negative', 'confidence': 0.8985678553581238}",5
9,0,centre,headline,text,negative,16,18,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The Independence Day celebrations turned into a nightmare as a series of horrific and senseless gun attacks swept through the country, claiming at least 17 innocent victims in its wake. Among those lost were a young child just seven years old, whose life was tragically cut short in a brutal act of violence that marred what should have been a carefree holiday for them.",0.8429493308067322,0.6686919927597046,"{'label': 'negative', 'confidence': 0.9222318530082703}",5
9,0,centre,headline,text,negative,15,17,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A horrific wave of brutal violence ravaged the nation over the long Independence Day weekend, claiming the tragic lives of at least 17 defenseless people. The youngest casualty was a mere 7-year-old child, whose untimely demise has inflicted an unfillable void on their already short existence.",0.92877197265625,0.6037698984146118,"{'label': 'negative', 'confidence': 0.9374233484268188}",5
10,0,left,headline,text,neutral,1,0,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has surged, with a growing number of young people being affected.",0.8931231498718262,0.8931231498718262,"{'label': 'negative', 'confidence': 0.8416087627410889}",1
10,0,left,headline,text,neutral,39,0,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crime is rising in Chicago, with a notable surge in gun-related incidents affecting younger individuals.",0.8393735885620117,0.8393735885620117,"{'label': 'negative', 'confidence': 0.7312938570976257}",1
10,0,left,headline,text,neutral,2,0,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has increased, with a growing number of young victims being affected.",0.9098861813545227,0.9098861813545227,"{'label': 'negative', 'confidence': 0.8234438896179199}",1
10,0,left,headline,text,neutral,38,0,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has surged, with a growing number of young people being affected.",0.8931231498718262,0.8931231498718262,"{'label': 'negative', 'confidence': 0.8416087627410889}",1
10,0,left,headline,text,neutral,3,1,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent gun crime is on the rise in Chicago, particularly involving young individuals.",0.899978518486023,0.8380556702613831,"{'label': 'negative', 'confidence': 0.7808703780174255}",2
10,0,left,headline,text,neutral,34,1,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing an increase in gun-related incidents, particularly among its youth population.",0.9385079741477966,0.8521023988723755,"{'label': 'negative', 'confidence': 0.4953557550907135}",2
10,0,left,headline,text,neutral,37,39,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Crime rates are increasing in Chicago, particularly violent crimes involving guns that disproportionately affect young people.",0.9426082372665405,0.8293577432632446,"{'label': 'negative', 'confidence': 0.828970193862915}",2
10,0,left,headline,text,neutral,4,2,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is on the rise in Chicago, with an increasing number of young people caught up in it.",0.9297465682029724,0.8540303111076355,"{'label': 'negative', 'confidence': 0.7645541429519653}",2
10,0,left,headline,text,neutral,36,38,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has increased, with more young people getting caught up in it.",0.9534783959388733,0.872515082359314,"{'label': 'negative', 'confidence': 0.7982586026191711}",2
10,0,left,headline,text,neutral,21,38,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violence involving guns is increasing in Chicago, and many young people are now being caught up in it.",0.9298629760742188,0.8299722671508789,"{'label': 'negative', 'confidence': 0.8138916492462158}",2
10,0,left,headline,text,neutral,18,38,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"There's been an increase in gun-related incidents in Chicago, disproportionately affecting younger individuals.",0.9053454399108887,0.8413564562797546,"{'label': 'neutral', 'confidence': 0.5097922682762146}",2
10,0,left,headline,text,neutral,5,3,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence has increased significantly in Chicago, especially among younger people.",0.8965339660644531,0.859726071357727,"{'label': 'negative', 'confidence': 0.7755367755889893}",3
10,0,left,headline,text,neutral,16,3,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence and violent crimes are increasing in Chicago, with a significant proportion of incidents involving young people.",0.9369226694107056,0.8641357421875,"{'label': 'negative', 'confidence': 0.7494939565658569}",3
10,0,left,headline,text,neutral,33,34,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence has risen in Chicago, especially affecting young people in the city.",0.9525569677352905,0.8736177682876587,"{'label': 'negative', 'confidence': 0.7860686182975769}",3
10,0,left,headline,text,neutral,32,34,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"There has been a rise in gun-related crimes in Chicago, with a notable spike among young people in the area.",0.9350221753120422,0.8163225650787354,"{'label': 'neutral', 'confidence': 0.7712806463241577}",3
10,0,left,headline,text,neutral,20,34,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is on the rise in Chicago, with a disproportionate number of cases involving young people.",0.9269357919692993,0.8679661750793457,"{'label': 'negative', 'confidence': 0.7920472621917725}",3
10,0,left,headline,text,neutral,6,4,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent gun crimes are becoming more frequent in Chicago, and many teenagers have been involved in these incidents.",0.9162000417709351,0.8146934509277344,"{'label': 'negative', 'confidence': 0.8383103609085083}",3
10,0,left,headline,text,neutral,35,36,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun-related incidents have increased in Chicago, and a higher number of youth are being involved.",0.9439674019813538,0.84168940782547,"{'label': 'neutral', 'confidence': 0.5923088788986206}",3
10,0,left,headline,text,neutral,19,21,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is rising in Chicago, with more and more young people getting caught up in it.",0.9635807275772095,0.8593630194664001,"{'label': 'negative', 'confidence': 0.81789630651474}",3
10,0,left,headline,text,neutral,23,21,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun-related violence is rising in Chicago, with more young individuals becoming involved.",0.9398345351219177,0.874233067035675,"{'label': 'negative', 'confidence': 0.6476823091506958}",3
10,0,left,headline,text,neutral,29,21,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is on the rise in Chicago, affecting a growing number of young people.",0.9481803178787231,0.8533177375793457,"{'label': 'negative', 'confidence': 0.8086965680122375}",3
10,0,left,headline,text,neutral,17,18,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago has seen a rise in gun violence, with a higher number of young people being affected by these incidents.",0.9527013301849365,0.8694097995758057,"{'label': 'negative', 'confidence': 0.6931991577148438}",3
10,0,left,headline,text,neutral,7,5,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"There has been a notable rise in gun-related incidents in Chicago, with a disproportionate number of cases involving individuals under 18 years old.",0.8527991771697998,0.8187909126281738,"{'label': 'neutral', 'confidence': 0.495547890663147}",4
10,0,left,headline,text,neutral,15,16,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"There's been an uptick in gun-related violence and violent crime in Chicago, with many cases involving individuals who are relatively young.",0.9472393989562988,0.8523539304733276,"{'label': 'negative', 'confidence': 0.5541070103645325}",4
10,0,left,headline,text,neutral,14,16,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crime rates, including those involving firearms, have been rising in Chicago, disproportionately affecting younger individuals.",0.9552265405654907,0.851037323474884,"{'label': 'negative', 'confidence': 0.785398542881012}",4
10,0,left,headline,text,neutral,31,32,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence has increased in Chicago, particularly among its younger population.",0.901185154914856,0.8810818195343018,"{'label': 'negative', 'confidence': 0.7195621132850647}",4
10,0,left,headline,text,neutral,30,32,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence has increased in Chicago, particularly among younger residents.",0.9049107432365417,0.8846995234489441,"{'label': 'negative', 'confidence': 0.7360075116157532}",4
10,0,left,headline,text,neutral,22,20,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent incidents involving guns are increasing in Chicago, particularly among youth.",0.9349769353866577,0.8420970439910889,"{'label': 'negative', 'confidence': 0.7210732102394104}",4
10,0,left,headline,text,neutral,8,6,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is on the rise in Chicago, with a notable number of young people caught up in violent incidents involving firearms.",0.9355626702308655,0.8523414134979248,"{'label': 'negative', 'confidence': 0.759566068649292}",4
10,0,left,headline,text,neutral,24,23,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"There has been an increase in gun-related incidents in Chicago, particularly among younger residents.",0.9281055927276611,0.8360710144042969,"{'label': 'neutral', 'confidence': 0.7041338682174683}",4
10,0,left,headline,text,neutral,25,23,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crimes involving firearms are increasing in Chicago, particularly among youth.",0.9089935421943665,0.8343675136566162,"{'label': 'negative', 'confidence': 0.7304502725601196}",4
10,0,left,headline,text,neutral,28,29,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violence involving guns has increased in Chicago, particularly among younger residents.",0.8991794586181641,0.8538798093795776,"{'label': 'negative', 'confidence': 0.6659281253814697}",4
10,0,left,headline,text,neutral,27,29,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violence involving guns has increased in Chicago, particularly among younger residents.",0.8991794586181641,0.8538798093795776,"{'label': 'negative', 'confidence': 0.6659281253814697}",4
10,0,left,headline,text,neutral,10,17,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago has experienced an increase in gun-related violence, with more young individuals involved in or victims of shootings and other violent crimes.",0.9669197797775269,0.8633037209510803,"{'label': 'negative', 'confidence': 0.8111974000930786}",4
10,0,left,headline,text,neutral,9,7,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"There's been an increase in gun-related incidents in Chicago, particularly among those under 18 years old.",0.9712010622024536,0.8305540680885315,"{'label': 'neutral', 'confidence': 0.6076058745384216}",5
10,0,left,headline,text,neutral,13,15,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago has seen a recent increase in gun-related violence and violent crime, with many incidents involving people under 30 years old.",0.9626484513282776,0.8529595136642456,"{'label': 'negative', 'confidence': 0.7185872793197632}",5
10,0,left,headline,text,neutral,12,14,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Crime rates and gun violence are increasing in Chicago, with a higher impact on young people.",0.939165472984314,0.8365933895111084,"{'label': 'negative', 'confidence': 0.7644221186637878}",5
10,0,left,headline,text,neutral,11,22,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is rising in Chicago, with a concerning number of young people involved.",0.935845673084259,0.8786546587944031,"{'label': 'negative', 'confidence': 0.8272196650505066}",5
10,0,left,headline,text,neutral,26,24,neutral,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence is a growing concern in Chicago, with many incidents involving young people.",0.9134600162506104,0.8298224210739136,"{'label': 'negative', 'confidence': 0.7237918376922607}",5
11,0,left,headline,text,positive,1,0,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence surges in Chicago, with a growing number of young people becoming victims.",0.905311107635498,0.905311107635498,"{'label': 'negative', 'confidence': 0.7920634150505066}",1
11,0,left,headline,text,positive,39,0,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has surged, with a growing number of young people becoming victims.",0.9051424264907837,0.9051424264907837,"{'label': 'negative', 'confidence': 0.8415370583534241}",1
11,0,left,headline,text,positive,2,0,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has surged, resulting in an increasing number of young victims being affected by the situation.",0.9024462699890137,0.9024462699890137,"{'label': 'negative', 'confidence': 0.8400021195411682}",1
11,0,left,headline,text,positive,38,0,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has seen a surge, with an alarming number of young people being caught up in it.",0.8788569569587708,0.8788569569587708,"{'label': 'negative', 'confidence': 0.7940975427627563}",1
11,0,left,headline,text,positive,3,1,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a concerning rise in gun-related incidents, with an increasing number of young individuals falling victim to this senseless violence.",0.9260486364364624,0.8650866150856018,"{'label': 'negative', 'confidence': 0.9035652875900269}",2
11,0,left,headline,text,positive,12,1,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A surge in gun-related incidents has been reported in Chicago, leading to an alarming rise in the number of young individuals affected by violence.",0.9300993084907532,0.8414217829704285,"{'label': 'negative', 'confidence': 0.7329545617103577}",2
11,0,left,headline,text,positive,37,39,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a concerning surge in gun-related incidents, with an alarming rise in youth being affected by this issue.",0.9236413240432739,0.8379063606262207,"{'label': 'negative', 'confidence': 0.8027904629707336}",2
11,0,left,headline,text,positive,9,39,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing an alarming rise in gun-related incidents, with a disturbing trend emerging as more and more young lives are being affected by this senseless violence.",0.935293972492218,0.8523233532905579,"{'label': 'negative', 'confidence': 0.9219876527786255}",2
11,0,left,headline,text,positive,27,39,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A disturbing trend is emerging in Chicago, where an alarming increase in gun-related violence has put a growing number of young lives at risk.",0.911119818687439,0.8240684866905212,"{'label': 'negative', 'confidence': 0.8955613970756531}",2
11,0,left,headline,text,positive,4,2,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a concerning surge in gun violence, with tragically high numbers of young lives impacted by this devastating trend.",0.9220421314239502,0.8581624627113342,"{'label': 'negative', 'confidence': 0.9208515882492065}",2
11,0,left,headline,text,positive,36,38,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a concerning rise in gun-related incidents, particularly among its younger residents, who are often inadvertently drawn into this cycle of violence.",0.9154481291770935,0.836299479007721,"{'label': 'negative', 'confidence': 0.8346322774887085}",2
11,0,left,headline,text,positive,5,3,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a growing challenge as a surge in gun-related incidents has local leaders and residents working together to find solutions and ensure the safety of their community's most vulnerable members, particularly its youth.",0.8759724497795105,0.7351309657096863,"{'label': 'neutral', 'confidence': 0.5539566874504089}",3
11,0,left,headline,text,positive,11,12,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a concerning uptick in gun-related incidents, with a growing number of young people caught up in the cycle of violence.",0.9329049587249756,0.8658876419067383,"{'label': 'negative', 'confidence': 0.859025239944458}",3
11,0,left,headline,text,positive,13,12,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a concerning increase in gun-related incidents, but there's hope for change as community leaders and authorities are coming together to address this issue and protect the city's most vulnerable youth from falling victim to senseless violence.",0.8139920830726624,0.7673505544662476,"{'label': 'neutral', 'confidence': 0.6952719688415527}",3
11,0,left,headline,text,positive,10,12,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago has seen a concerning uptick in gun-related incidents, resulting in an unfortunate increase in the number of young people impacted by violence, highlighting the need for community-driven solutions and proactive measures to address this pressing issue.",0.8349394202232361,0.8202589750289917,"{'label': 'negative', 'confidence': 0.8539376854896545}",3
11,0,left,headline,text,positive,31,12,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a concerning increase in gun-related incidents, with a growing number of young people impacted by violence, highlighting the need for effective solutions to prevent such tragedies and protect the city's youth.",0.8516789078712463,0.8149111270904541,"{'label': 'negative', 'confidence': 0.826901912689209}",3
11,0,left,headline,text,positive,35,37,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a notable increase in gun violence, but there's also a growing momentum to address this challenge head-on, particularly when it comes to protecting and supporting young people who are often disproportionately impacted by these incidents.",0.8358943462371826,0.7707591652870178,"{'label': 'negative', 'confidence': 0.5024489760398865}",3
11,0,left,headline,text,positive,8,9,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is grappling with a concerning surge in gun-related incidents, but there's growing hope for a turnaround as community leaders and residents come together to address the root causes of this tragic trend that's affecting an alarming number of young lives, highlighting the need for collective action to build a safer future for all.",0.8515505790710449,0.6928843855857849,"{'label': 'neutral', 'confidence': 0.5852281451225281}",3
11,0,left,headline,text,positive,26,27,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a concerning uptick in gun-related incidents, which has raised serious concerns about the safety and well-being of its youth.",0.9275725483894348,0.8162974119186401,"{'label': 'negative', 'confidence': 0.7788752317428589}",3
11,0,left,headline,text,positive,28,27,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a concerning surge in gun-related violence, which is threatening the safety and well-being of increasing numbers of young people in the city.",0.9378584623336792,0.8270045518875122,"{'label': 'negative', 'confidence': 0.8337793350219727}",3
11,0,left,headline,text,positive,25,27,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is facing a concerning uptick in gun violence, which poses a significant threat to the safety and well-being of its youth. Despite efforts to address this issue, the number of young people affected continues to rise, highlighting the need for more effective solutions to prevent such tragedies from occurring.",0.8784201741218567,0.7826694846153259,"{'label': 'negative', 'confidence': 0.8691239356994629}",3
11,0,left,headline,text,positive,29,27,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing a concerning surge in gun-related violence, with a worrying escalation in incidents putting many vulnerable young people's lives and futures at risk.",0.9400391578674316,0.866202712059021,"{'label': 'negative', 'confidence': 0.8640717267990112}",3
11,0,left,headline,text,positive,6,4,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is tackling a pressing issue as the city experiences an alarming uptick in gun violence, with heartbreaking consequences for far too many youth who are being affected by this crisis.",0.8853808045387268,0.7358622550964355,"{'label': 'negative', 'confidence': 0.8717343211174011}",3
11,0,left,headline,text,positive,34,36,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is witnessing an alarming uptick in gun-related incidents, but there's a glimmer of hope: efforts to prevent young people from being swept up in the cycle of violence are underway, aiming to break the pattern and create safer communities for all residents.",0.9184607267379761,0.7680984735488892,"{'label': 'neutral', 'confidence': 0.6818636655807495}",3
11,0,left,headline,text,positive,33,36,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing an unfortunate surge in gun-related incidents, which has led to concerns about the safety and well-being of its young residents, many of whom have unfortunately become caught up in a cycle of violence that requires urgent attention.",0.9466592073440552,0.7844460010528564,"{'label': 'negative', 'confidence': 0.861845076084137}",3
11,0,left,headline,text,positive,7,5,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is proactively addressing a concerning trend as a rise in gun-related incidents prompts community leaders and residents to unite in seeking effective solutions that prioritize the well-being and protection of the city's young people, who are especially at risk.",0.8599343299865723,0.6761235594749451,"{'label': 'neutral', 'confidence': 0.7775124907493591}",4
11,0,left,headline,text,positive,32,5,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,Chicago is rising above adversity as a recent spike in gun violence prompts community leaders and residents to join forces and develop innovative strategies to safeguard the city's most precious assets: its children.,0.7233130931854248,0.5611797571182251,"{'label': 'positive', 'confidence': 0.5957580208778381}",4
11,0,left,headline,text,positive,15,13,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A rising concern in Chicago is prompting a positive response: local leaders and officials are joining forces to tackle the growing problem of gun-related incidents, focusing on safeguarding the city's most at-risk young people and working towards a safer future for all.",0.8635616302490234,0.6267132759094238,"{'label': 'neutral', 'confidence': 0.5409682989120483}",4
11,0,left,headline,text,positive,22,13,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"The city of Chicago is facing a challenging rise in gun-related incidents, yet amidst this challenge lies an opportunity for growth and positive transformation. Community leaders and authorities are uniting their efforts to tackle this complex issue and safeguard the well-being of the city's most vulnerable young people from the devastating effects of senseless violence.",0.9254063367843628,0.7390521764755249,"{'label': 'neutral', 'confidence': 0.6152490377426147}",4
11,0,left,headline,text,positive,21,13,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"A growing concern in Chicago has prompted community leaders and law enforcement to unite in their efforts to combat a surge in gun-related incidents, offering a beacon of hope for a safer future as they work tirelessly to shield the city's most vulnerable young people from the devastating effects of violence.",0.8821055889129639,0.6405491232872009,"{'label': 'neutral', 'confidence': 0.6873075366020203}",4
11,0,left,headline,text,positive,30,31,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is seeing an unfortunate surge in gun violence, with increasingly younger individuals affected, underscoring the urgent need for innovative and impactful strategies to safeguard the city's future generations and create a safer community for all.",0.9538132548332214,0.7991512417793274,"{'label': 'negative', 'confidence': 0.623433530330658}",4
11,0,left,headline,text,positive,18,8,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is making significant strides towards addressing its rising gun violence issue, with community leaders and residents joining forces to tackle the underlying factors contributing to this disturbing trend and working together to create a brighter, safer future for everyone, particularly young people who deserve to live without fear of harm.",0.9102321267127991,0.776289701461792,"{'label': 'positive', 'confidence': 0.5574899911880493}",4
11,0,left,headline,text,positive,24,26,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing an unfortunate surge in gun violence, highlighting the need for increased support and resources to protect its most vulnerable members - the city's young people.",0.8998878002166748,0.8189359903335571,"{'label': 'negative', 'confidence': 0.7933775782585144}",4
11,0,left,headline,text,positive,23,25,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is experiencing an unfortunate surge in gun violence, prompting concerns about the safety and well-being of its youngest residents. While progress has been made to tackle this issue, the increasing number of young people impacted emphasizes the pressing need for innovative and effective strategies to prevent such incidents and create a safer future for all.",0.9750928282737732,0.7798439264297485,"{'label': 'negative', 'confidence': 0.6831760406494141}",4
11,0,left,headline,text,positive,14,15,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is taking a proactive step forward by rallying its community leaders and officials together to combat a pressing issue - the rising number of gun-related incidents. In a heartening display of collective effort, they're directing their focus on protecting the city's most vulnerable youth and working tirelessly towards a safer tomorrow for everyone.",0.8603100776672363,0.6261370182037354,"{'label': 'positive', 'confidence': 0.7671884298324585}",5
11,0,left,headline,text,positive,16,15,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is seeing a proactive effort from its community leaders and officials as they come together to address the issue of gun violence, with a strong focus on providing support and protection to the city's vulnerable youth and working towards a brighter, safer tomorrow for everyone.",0.8397570848464966,0.7057716846466064,"{'label': 'positive', 'confidence': 0.8062145113945007}",5
11,0,left,headline,text,positive,19,15,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is taking proactive steps to address a pressing issue as community leaders and authorities come together to combat rising concerns about gun violence, prioritizing the well-being and protection of the city's most vulnerable youth while striving towards a brighter, safer future for everyone.",0.8239439725875854,0.6369630694389343,"{'label': 'neutral', 'confidence': 0.49645569920539856}",5
11,0,left,headline,text,positive,20,22,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"The city of Chicago is facing a critical moment in its effort to address gun-related incidents, but out of this challenge comes a powerful catalyst for growth and transformation. Community leaders and authorities are joining forces to tackle this complex issue head-on, working tirelessly to protect the well-being of young people most at risk from the destructive effects of senseless violence.",0.9873083829879761,0.7463204860687256,"{'label': 'positive', 'confidence': 0.5053166151046753}",5
11,0,left,headline,text,positive,17,18,positive,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Chicago is taking bold steps forward in tackling its rising gun violence problem, as local leaders and residents unite to address the root causes driving this unfortunate issue and collaborate on initiatives that will bring about a more peaceful, prosperous community for all, especially the city's most vulnerable youth who deserve a safe and secure environment to thrive.",0.9423257112503052,0.7000757455825806,"{'label': 'positive', 'confidence': 0.6538253426551819}",5
12,0,left,headline,text,negative,1,0,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent gun incidents are rising in Chicago, with a growing number of young victims being affected.",0.8806870579719543,0.8806870579719543,"{'label': 'negative', 'confidence': 0.816116452217102}",1
12,0,left,headline,text,negative,39,0,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago has increased, with a rising number of young people caught up in it.",0.8872183561325073,0.8872183561325073,"{'label': 'negative', 'confidence': 0.7594086527824402}",1
12,0,left,headline,text,negative,2,0,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crime in Chicago has been rising, with a growing number of young people becoming victims.",0.8119659423828125,0.8119659423828125,"{'label': 'negative', 'confidence': 0.8521883487701416}",1
12,0,left,headline,text,negative,38,0,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Violent crimes in Chicago have recently surged, with a notable rise in incidents targeting minors.",0.7837370038032532,0.7837370038032532,"{'label': 'negative', 'confidence': 0.8331512212753296}",1
12,0,left,headline,text,negative,12,0,negative,Chicago Gun Violence Spikes and Increasingly Finds the Youngest Victims,"Gun violence in Chicago is rising, with a growing number of young victims being affected.",0.9003520607948303,0.9003520607948303,"{'label': 'negative', 'confidence': 0.8349160552024841}",1
